Prasad Snacks Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979850-Reviews-Prasad_Snacks_Bar-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Chamundeshwari Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979849-Reviews-Hotel_Chamundeshwari_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Priya Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979848-Reviews-Hotel_Priya_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Good Well,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979847-Reviews-Good_Well-Mumbai_Bombay_Maharashtra.html,,,,,
Dairy Don,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979844-Reviews-Dairy_Don-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Priya Restaurant & Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979843-Reviews-Hotel_Priya_Restaurant_Bar-Mumbai_Bombay_Maharashtra.html,,,,,
Janata Sweets,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979841-Reviews-Janata_Sweets-Mumbai_Bombay_Maharashtra.html,,,,,
Shalimar Cold Drink House,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979840-Reviews-Shalimar_Cold_Drink_House-Mumbai_Bombay_Maharashtra.html,,,,,
Dariya Sagar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979839-Reviews-Dariya_Sagar-Mumbai_Bombay_Maharashtra.html,,,,,
Kumar's Receipe,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979836-Reviews-Kumar_s_Receipe-Mumbai_Bombay_Maharashtra.html,,,,,
Husaini Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979835-Reviews-Husaini_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Blase,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979834-Reviews-Blase-Mumbai_Bombay_Maharashtra.html,,,,,
Prayag Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979833-Reviews-Prayag_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Leeds,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979832-Reviews-Leeds-Mumbai_Bombay_Maharashtra.html,,,,,
Savaji Bhojnalay,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979831-Reviews-Savaji_Bhojnalay-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Kerala Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979830-Reviews-Hotel_Kerala_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Tosita Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979829-Reviews-Tosita_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Tosita Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979828-Reviews-Tosita_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
KK Sheesha,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979827-Reviews-KK_Sheesha-Mumbai_Bombay_Maharashtra.html,,,,,
China Cafe,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979825-Reviews-China_Cafe-Mumbai_Bombay_Maharashtra.html,,,,,
Hariprasad Udipi Refreshment,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979821-Reviews-Hariprasad_Udipi_Refreshment-Mumbai_Bombay_Maharashtra.html,,,,,
Pizza Wich,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979820-Reviews-Pizza_Wich-Mumbai_Bombay_Maharashtra.html,,,,,
Flour Magik,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979819-Reviews-Flour_Magik-Mumbai_Bombay_Maharashtra.html,,,,,
Kutumab Sakhi,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979818-Reviews-Kutumab_Sakhi-Mumbai_Bombay_Maharashtra.html,,,,,
Golden Sweets,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979817-Reviews-Golden_Sweets-Mumbai_Bombay_Maharashtra.html,,,,,
Baskin-Robbins,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979816-Reviews-Baskin_Robbins-Mumbai_Bombay_Maharashtra.html,,,,,
Imperial Palace,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979812-Reviews-Imperial_Palace-Mumbai_Bombay_Maharashtra.html,,,,,
Shree Ganesh Hotel Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979811-Reviews-Shree_Ganesh_Hotel_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Masti Maharaja,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979809-Reviews-Masti_Maharaja-Mumbai_Bombay_Maharashtra.html,,,,,
Feeast @ East,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979808-Reviews-Feeast_East-Mumbai_Bombay_Maharashtra.html,,,,,
Ayaz's,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979807-Reviews-Ayaz_s-Mumbai_Bombay_Maharashtra.html,,,,,
Miss U Donuts & Coffee,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979806-Reviews-Miss_U_Donuts_Coffee-Mumbai_Bombay_Maharashtra.html,,,,,
Bamboo House,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979805-Reviews-Bamboo_House-Mumbai_Bombay_Maharashtra.html,,,,,
McDonald's,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979804-Reviews-McDonald_s-Mumbai_Bombay_Maharashtra.html,,,,,
Pizza & More,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979802-Reviews-Pizza_More-Mumbai_Bombay_Maharashtra.html,,,,,
Monginis,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979801-Reviews-Monginis-Mumbai_Bombay_Maharashtra.html,,,,,
Shankar Dev,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979800-Reviews-Shankar_Dev-Mumbai_Bombay_Maharashtra.html,,,,,
Dayaram Pani Puri,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979799-Reviews-Dayaram_Pani_Puri-Mumbai_Bombay_Maharashtra.html,,,,,
Sundal,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979798-Reviews-Sundal-Mumbai_Bombay_Maharashtra.html,,,,,
Cafe Oregano,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979796-Reviews-Cafe_Oregano-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Jai Malhar Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979795-Reviews-Hotel_Jai_Malhar_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Ajay Frankey,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979794-Reviews-Ajay_Frankey-Mumbai_Bombay_Maharashtra.html,,,,,
Tosita Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979792-Reviews-Tosita_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Jai Mata Di Lunch Home,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979791-Reviews-Jai_Mata_Di_Lunch_Home-Mumbai_Bombay_Maharashtra.html,,,,,
Raj Sweets Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979790-Reviews-Raj_Sweets_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Top Corn Popcorn,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979788-Reviews-Top_Corn_Popcorn-Mumbai_Bombay_Maharashtra.html,,,,,
Hot & Juicy,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979787-Reviews-Hot_Juicy-Mumbai_Bombay_Maharashtra.html,,,,,
Baskin-Robbins,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979784-Reviews-Baskin_Robbins-Mumbai_Bombay_Maharashtra.html,,,,,
Swirls Point,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979783-Reviews-Swirls_Point-Mumbai_Bombay_Maharashtra.html,,,,,
Saras Jain Cake,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979781-Reviews-Saras_Jain_Cake-Mumbai_Bombay_Maharashtra.html,,,,,
Jumbo King,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979780-Reviews-Jumbo_King-Mumbai_Bombay_Maharashtra.html,,,,,
Shakes N More,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979779-Reviews-Shakes_N_More-Mumbai_Bombay_Maharashtra.html,,,,,
Malwan,https://www.tripadvisor.com/Restaurant_Review-g304554-d5922298-Reviews-Malwan-Mumbai_Bombay_Maharashtra.html,,,,,
Kwality Wall's Swirl's,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979777-Reviews-Kwality_Wall_s_Swirl_s-Mumbai_Bombay_Maharashtra.html,,,,,
Rishi Rich Soda Pub,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979776-Reviews-Rishi_Rich_Soda_Pub-Mumbai_Bombay_Maharashtra.html,,,,,
Dosa Delight & Chaat Chatpati,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979775-Reviews-Dosa_Delight_Chaat_Chatpati-Mumbai_Bombay_Maharashtra.html,,,,,
Odeon Cold Drinks House,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979770-Reviews-Odeon_Cold_Drinks_House-Mumbai_Bombay_Maharashtra.html,,,,,
C4 Chocolates,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979761-Reviews-C4_Chocolates-Mumbai_Bombay_Maharashtra.html,,,,,
Ibiza,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979759-Reviews-Ibiza-Mumbai_Bombay_Maharashtra.html,,,,,
A.F.C,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979758-Reviews-A_F_C-Mumbai_Bombay_Maharashtra.html,,,,,
Atithi,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979757-Reviews-Atithi-Mumbai_Bombay_Maharashtra.html,,,,,
Shree Asian Khakhra House,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979756-Reviews-Shree_Asian_Khakhra_House-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Pari Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979755-Reviews-Hotel_Pari_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Shane Khuda Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979754-Reviews-Shane_Khuda_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Mom's Kitchen,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979753-Reviews-Mom_s_Kitchen-Mumbai_Bombay_Maharashtra.html,,,,,
Mahabharat Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979752-Reviews-Mahabharat_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Shree Krishna Sweet & Farsan Mart,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979751-Reviews-Shree_Krishna_Sweet_Farsan_Mart-Mumbai_Bombay_Maharashtra.html,,,,,
Venial Sin,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979750-Reviews-Venial_Sin-Mumbai_Bombay_Maharashtra.html,,,,,
Biji's,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979749-Reviews-Biji_s-Mumbai_Bombay_Maharashtra.html,,,,,
Celebration Daily,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979748-Reviews-Celebration_Daily-Mumbai_Bombay_Maharashtra.html,,,,,
Indica Family Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979747-Reviews-Indica_Family_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Monginis,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979746-Reviews-Monginis-Mumbai_Bombay_Maharashtra.html,,,,,
Reshma Hotel Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979744-Reviews-Reshma_Hotel_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Meenakshi,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979743-Reviews-Meenakshi-Mumbai_Bombay_Maharashtra.html,,,,,
Bristol Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979742-Reviews-Bristol_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Kwality Wall's Swirl's,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979740-Reviews-Kwality_Wall_s_Swirl_s-Mumbai_Bombay_Maharashtra.html,,,,,
More Than a Bowl,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979739-Reviews-More_Than_a_Bowl-Mumbai_Bombay_Maharashtra.html,,,,,
Maxx Popcorn,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979738-Reviews-Maxx_Popcorn-Mumbai_Bombay_Maharashtra.html,,,,,
Patchi,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979737-Reviews-Patchi-Mumbai_Bombay_Maharashtra.html,,,,,
Kalories,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979732-Reviews-Kalories-Mumbai_Bombay_Maharashtra.html,,,,,
Kathiyawad Ne Kangare,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979730-Reviews-Kathiyawad_Ne_Kangare-Mumbai_Bombay_Maharashtra.html,,,,,
Max Goes Wheatless,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979728-Reviews-Max_Goes_Wheatless-Mumbai_Bombay_Maharashtra.html,,,,,
Birendar Refreshments,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979727-Reviews-Birendar_Refreshments-Mumbai_Bombay_Maharashtra.html,,,,,
Umesh Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979726-Reviews-Umesh_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Madras Food Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d8067993-Reviews-Madras_Food_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Gajara Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979724-Reviews-Hotel_Gajara_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Rajdhani's Rasovara,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979721-Reviews-Rajdhani_s_Rasovara-Mumbai_Bombay_Maharashtra.html,,,,,
The Home Cakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979719-Reviews-The_Home_Cakery-Mumbai_Bombay_Maharashtra.html,,,,,
Babu Chinese Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979718-Reviews-Babu_Chinese_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Poncho,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979717-Reviews-Poncho-Mumbai_Bombay_Maharashtra.html,,,,,
Shree Juice & Pav Bhaji Center,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979716-Reviews-Shree_Juice_Pav_Bhaji_Center-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Jayesh Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979715-Reviews-Hotel_Jayesh_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Wadala Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979714-Reviews-Wadala_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Kiwi Kiss,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979712-Reviews-Kiwi_Kiss-Mumbai_Bombay_Maharashtra.html,,,,,
Niloufer Shroff Mistry,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979709-Reviews-Niloufer_Shroff_Mistry-Mumbai_Bombay_Maharashtra.html,,,,,
Cake Piper,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979708-Reviews-Cake_Piper-Mumbai_Bombay_Maharashtra.html,,,,,
Kwality Wall's Swirl's,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979707-Reviews-Kwality_Wall_s_Swirl_s-Mumbai_Bombay_Maharashtra.html,,,,,
Mr. Orange,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979706-Reviews-Mr_Orange-Mumbai_Bombay_Maharashtra.html,,,,,
Abhay Bar & Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979705-Reviews-Abhay_Bar_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Bikaner Sweet,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979704-Reviews-Bikaner_Sweet-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Swastik Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979703-Reviews-Hotel_Swastik_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Metro - The Burger Shop,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979702-Reviews-Metro_The_Burger_Shop-Mumbai_Bombay_Maharashtra.html,,,,,
Roopesh,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979701-Reviews-Roopesh-Mumbai_Bombay_Maharashtra.html,,,,,
Chit Chat,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979700-Reviews-Chit_Chat-Mumbai_Bombay_Maharashtra.html,,,,,
Momology,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979699-Reviews-Momology-Mumbai_Bombay_Maharashtra.html,,,,,
Coffee Tree,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979698-Reviews-Coffee_Tree-Mumbai_Bombay_Maharashtra.html,,,,,
Mughal Darbar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979697-Reviews-Mughal_Darbar-Mumbai_Bombay_Maharashtra.html,,,,,
Shree Khaiteshwar Mithaiwala,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979696-Reviews-Shree_Khaiteshwar_Mithaiwala-Mumbai_Bombay_Maharashtra.html,,,,,
Viva Goa,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979695-Reviews-Viva_Goa-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Meghdarshan Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979693-Reviews-Hotel_Meghdarshan_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Rishikesh,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979692-Reviews-Rishikesh-Mumbai_Bombay_Maharashtra.html,,,,,
New Kathiyawadi,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979691-Reviews-New_Kathiyawadi-Mumbai_Bombay_Maharashtra.html,,,,,
Dwaraka Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979690-Reviews-Dwaraka_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
New Liberty Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979689-Reviews-New_Liberty_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Shahi Roll Corner,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979685-Reviews-Shahi_Roll_Corner-Mumbai_Bombay_Maharashtra.html,,,,,
Western Willow,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979682-Reviews-Western_Willow-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Devikripa Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979681-Reviews-Hotel_Devikripa_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Jai Krishna Mandan,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979679-Reviews-Jai_Krishna_Mandan-Mumbai_Bombay_Maharashtra.html,,,,,
Premchand Fruit Merchants,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979678-Reviews-Premchand_Fruit_Merchants-Mumbai_Bombay_Maharashtra.html,,,,,
Ganesh Bhuvan Hindu Hotel Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979677-Reviews-Ganesh_Bhuvan_Hindu_Hotel_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Brijwasi Sweets,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979676-Reviews-Brijwasi_Sweets-Mumbai_Bombay_Maharashtra.html,,,,,
Family Park,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979675-Reviews-Family_Park-Mumbai_Bombay_Maharashtra.html,,,,,
Kamath's Desh Premi,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979674-Reviews-Kamath_s_Desh_Premi-Mumbai_Bombay_Maharashtra.html,,,,,
Sula Ka Chulah,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979673-Reviews-Sula_Ka_Chulah-Mumbai_Bombay_Maharashtra.html,,,,,
Chocorika,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979672-Reviews-Chocorika-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Swapna Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979670-Reviews-Hotel_Swapna_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
McDonald's,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979669-Reviews-McDonald_s-Mumbai_Bombay_Maharashtra.html,,,,,
Daawat E Majlis,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979667-Reviews-Daawat_E_Majlis-Mumbai_Bombay_Maharashtra.html,,,,,
Winner Popcorn,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979666-Reviews-Winner_Popcorn-Mumbai_Bombay_Maharashtra.html,,,,,
Mix Corn,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979665-Reviews-Mix_Corn-Mumbai_Bombay_Maharashtra.html,,,,,
Labour,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979663-Reviews-Labour-Mumbai_Bombay_Maharashtra.html,,,,,
Breada's,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979662-Reviews-Breada_s-Mumbai_Bombay_Maharashtra.html,,,,,
Samarth Chaat House,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979661-Reviews-Samarth_Chaat_House-Mumbai_Bombay_Maharashtra.html,,,,,
Atlake,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979658-Reviews-Atlake-Mumbai_Bombay_Maharashtra.html,,,,,
Suraj Restaurant & Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979657-Reviews-Suraj_Restaurant_Bar-Mumbai_Bombay_Maharashtra.html,,,,,
A-1 Snacks and Farsan,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979656-Reviews-A_1_Snacks_and_Farsan-Mumbai_Bombay_Maharashtra.html,,,,,
Gulmohar Restaurant & Bar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979655-Reviews-Gulmohar_Restaurant_Bar-Mumbai_Bombay_Maharashtra.html,,,,,
Roshan Dhaba,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979654-Reviews-Roshan_Dhaba-Mumbai_Bombay_Maharashtra.html,,,,,
SP Dhaba,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979653-Reviews-SP_Dhaba-Mumbai_Bombay_Maharashtra.html,,,,,
Micky Mao's,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979651-Reviews-Micky_Mao_s-Mumbai_Bombay_Maharashtra.html,,,,,
Spica,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979650-Reviews-Spica-Mumbai_Bombay_Maharashtra.html,,,,,
Prachi's Homemade Pesto and Spreads,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979649-Reviews-Prachi_s_Homemade_Pesto_and_Spreads-Mumbai_Bombay_Maharashtra.html,,,,,
Juicifix,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979646-Reviews-Juicifix-Mumbai_Bombay_Maharashtra.html,,,,,
Platinum Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979645-Reviews-Platinum_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Crown Palace Bar & Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979644-Reviews-Crown_Palace_Bar_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
McDonald's,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979643-Reviews-McDonald_s-Mumbai_Bombay_Maharashtra.html,,,,,
Gulzar Bakery,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979640-Reviews-Gulzar_Bakery-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Pearl Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979637-Reviews-Hotel_Pearl_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Asiad Bar & Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979636-Reviews-Asiad_Bar_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
The Green Stove,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979635-Reviews-The_Green_Stove-Mumbai_Bombay_Maharashtra.html,,,,,
Krazy Kreamz,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979634-Reviews-Krazy_Kreamz-Mumbai_Bombay_Maharashtra.html,,,,,
A4 Refreshments,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979633-Reviews-A4_Refreshments-Mumbai_Bombay_Maharashtra.html,,,,,
Jalaram Stores,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979632-Reviews-Jalaram_Stores-Mumbai_Bombay_Maharashtra.html,,,,,
Ana's Thai China,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979631-Reviews-Ana_s_Thai_China-Mumbai_Bombay_Maharashtra.html,,,,,
Dezire – The House of Sandwiches,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979629-Reviews-Dezire_The_House_of_Sandwiches-Mumbai_Bombay_Maharashtra.html,,,,,
SrinathJi's,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979628-Reviews-SrinathJi_s-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Jyoti Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979627-Reviews-Hotel_Jyoti_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Carroll Bakery & Fastfood,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979626-Reviews-Carroll_Bakery_Fastfood-Mumbai_Bombay_Maharashtra.html,,,,,
Balaji,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979624-Reviews-Balaji-Mumbai_Bombay_Maharashtra.html,,,,,
Temptation Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979623-Reviews-Temptation_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Caffaire,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979622-Reviews-Caffaire-Mumbai_Bombay_Maharashtra.html,,,,,
Foodies Junction,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979621-Reviews-Foodies_Junction-Mumbai_Bombay_Maharashtra.html,,,,,
Hotel Praveen Restaurant,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979620-Reviews-Hotel_Praveen_Restaurant-Mumbai_Bombay_Maharashtra.html,,,,,
Ali Baba Chinese,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979619-Reviews-Ali_Baba_Chinese-Mumbai_Bombay_Maharashtra.html,,,,,
Prem Sagar Dosa Complex,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979618-Reviews-Prem_Sagar_Dosa_Complex-Mumbai_Bombay_Maharashtra.html,,,,,
Sri Krishna Sweets,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979617-Reviews-Sri_Krishna_Sweets-Mumbai_Bombay_Maharashtra.html,,,,,
Best Soda,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979616-Reviews-Best_Soda-Mumbai_Bombay_Maharashtra.html,,,,,
Delphin,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979615-Reviews-Delphin-Mumbai_Bombay_Maharashtra.html,,,,,
Western Paunchar,https://www.tripadvisor.com/Restaurant_Review-g304554-d7979613-Reviews-Western_Paunchar-Mumbai_Bombay_Maharashtra.html,,,,,
